order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,n_items,total_price,total_freight,customer_zip_code_prefix,city_norm,customer_state,geolocation_zip_code_prefix,lat,lng
873d4128c75191d026aa58258ea7a5f8,ff67ab5e872384e9b7cbe4260e1daeeb,delivered,2018-03-24 11:51:17,2018-03-24 12:08:02,2018-03-29 00:28:49,2018-04-05 13:40:56,2018-04-20 00:00:00,2,77.8,15.74,22461,rio de janeiro,RJ,22461.0,-22.961345034096052,-43.213641388050824
48c43415ea1c4af9afa92542183b6e55,5589151bd114970188a1141fbd5c8d25,delivered,2016-10-10 17:49:21,2016-10-10 18:02:22,2016-10-30 10:37:42,2016-11-01 14:14:46,2016-12-02 00:00:00,1,19.0,14.52,22713,rio de janeiro,RJ,22713.0,-22.930174584016687,-43.39608391214564
d37e3c63571435625b73f8e231bdd738,46ed2ca2fb58e54e07f90a0d7cee462e,delivered,2018-05-21 11:09:52,2018-05-21 15:31:55,2018-05-22 09:40:00,2018-06-08 17:38:28,2018-06-20 00:00:00,1,69.9,0.0,23520,rio de janeiro,RJ,23520.0,-22.936255491866653,-43.661399065747545
cc15ef8448a7506bdcd6eb851c0aea1f,39d61eaa46637e677dd1eea3f732150f,delivered,2017-11-25 17:44:20,2017-11-27 17:38:28,2017-11-29 00:04:46,2017-12-29 20:22:21,2017-12-18 00:00:00,1,390.0,16.48,25520,sao joao de meriti,RJ,25520.0,-22.803670156230325,-43.3754619382363
532018822d75bf3fea57e49294393b07,1463c39e05cd384c4dfba57429cc311d,delivered,2017-11-25 18:49:51,2017-11-25 19:13:46,2017-11-29 12:47:43,2017-12-06 18:47:07,2017-12-20 00:00:00,1,89.99,45.09,22070,rio de janeiro,RJ,22070.0,-22.980688017563594,-43.18955936508214
3811f683228f7e91c35b0fd2a705af27,0cf6af50873c8ab4f2f4d4279c144860,delivered,2018-08-26 13:25:25,2018-08-26 13:44:08,2018-08-29 11:11:00,2018-08-30 20:04:52,2018-09-17 00:00:00,1,220.0,16.46,21020,rio de janeiro,RJ,21020.0,-22.835828487618873,-43.27614378416555
c9a4157fc325f9df022d812f02226d85,b0d0fce932ac7535729c50e497c93b21,delivered,2018-05-16 23:04:37,2018-05-17 00:17:54,2018-05-17 13:40:00,2018-06-14 14:08:43,2018-06-05 00:00:00,1,151.0,15.72,24726,sao goncalo,RJ,24726.0,-22.78851170276054,-42.958565788861314
b02983703060845dbc7fe979ceaf2c3b,24e7a957667cacd36af3e168d90ef0e2,delivered,2017-03-24 21:46:40,2017-03-24 21:55:16,2017-03-29 11:44:11,2017-05-23 13:37:39,2017-04-25 00:00:00,1,19.9,14.11,22795,rio de janeiro,RJ,22795.0,-23.020470737334893,-43.46265642068304
faf1a9a55f20bf03661c87c19dae1d92,1118a63d07992f9327db7bf2e438d697,delivered,2018-03-13 12:54:08,2018-03-13 13:47:53,2018-03-14 18:21:20,2018-04-03 23:21:41,2018-04-13 00:00:00,1,39.9,17.93,22240,rio de janeiro,RJ,22240.0,-22.935263476239662,-43.187263572971155
d8873bf094241e89baf8a0c73abe55d8,9d9cea6c5a4388d7800b29d5aa07c72c,delivered,2018-02-14 15:35:45,2018-02-14 15:50:41,2018-02-19 23:35:39,2018-03-01 23:14:41,2018-03-07 00:00:00,1,129.9,27.23,22080,rio de janeiro,RJ,22080.0,-22.98466377656021,-43.192528449128396
4ef546f6f1165d23cd5134e9c5ab83d7,381e2ee728da26e580677f26fe7a952c,delivered,2018-02-15 10:50:46,2018-02-15 11:07:48,2018-03-02 21:46:32,2018-04-09 23:08:36,2018-03-08 00:00:00,1,10.99,15.1,22070,rio de janeiro,RJ,22070.0,-22.980688017563594,-43.18955936508214
d7c6e4c4fa9ac28198cf5b26fc5bf685,6c99ffcafc9b80b9f599030731ac7d5b,delivered,2018-01-30 14:47:47,2018-01-30 15:11:19,2018-01-31 00:33:36,2018-02-22 19:04:59,2018-03-01 00:00:00,1,122.99,14.61,24934,marica,RJ,24934.0,-22.946221164792778,-42.88645951724069
e3e2cb00e99c9e726151683fe032019e,9ec2d4773fd2813b090ef1bd1ee9c2bb,delivered,2017-11-19 14:47:50,2017-11-19 15:06:08,2017-11-22 17:51:14,2017-12-17 17:58:35,2017-12-11 00:00:00,1,72.0,17.75,25665,petropolis,RJ,25665.0,-22.509186267903694,-43.219827486060126
d2029f1813972cb83dd49c3c27fcd304,abf6ab643b15647ff39d48cb4bfb1019,delivered,2018-02-28 16:44:48,2018-02-28 17:21:19,2018-03-07 23:26:48,2018-03-16 17:16:53,2018-03-19 00:00:00,1,1200.0,22.15,20221,rio de janeiro,RJ,20221.0,-22.899458021565806,-43.19708452216502
860e7b15d9daf5ec2b4357fb6cb57f43,50b85c2fe47c58405db256ecd413375b,delivered,2018-05-31 14:33:01,2018-05-31 14:54:46,2018-06-05 13:19:00,2018-06-11 21:38:48,2018-07-25 00:00:00,1,225.0,16.45,21331,rio de janeiro,RJ,21331.0,-22.87350715228709,-43.36567754387448
4550a99f6056026fc76c5030f0f45fe6,53b6d45cb9684a4b93e0ba2030222456,delivered,2017-06-24 13:10:07,2017-06-24 13:23:15,2017-06-26 14:52:14,2017-08-16 15:36:05,2017-07-18 00:00:00,1,45.96,16.11,24431,sao goncalo,RJ,24431.0,-22.828438640757533,-43.08064705902956
6f00a39a2a8139be075d362106da2450,c6abf566917bff29d29997f019b128e2,delivered,2017-09-20 11:54:05,2017-09-20 12:05:44,2017-09-20 18:57:06,2017-10-02 17:34:09,2017-10-17 00:00:00,1,149.9,18.3,23550,rio de janeiro,RJ,23550.0,-22.930711174851965,-43.68946380025854
541b54f009facbcd67def4fad5d0fce7,5614ed9607d5b54560ed4b3179b602f7,delivered,2018-08-01 14:11:25,2018-08-02 09:15:17,2018-08-02 11:42:00,2018-08-09 00:39:44,2018-08-27 00:00:00,1,190.0,16.43,24936,marica,RJ,24936.0,-22.954278207609658,-42.96711894755224
3f5fb1125ae84a342f0e9fd0ce2c2173,8ad4b31bad0fbff8537280aa3c22bed9,delivered,2018-01-02 10:51:45,2018-01-03 10:47:00,2018-01-10 10:46:23,2018-01-29 15:08:46,2018-02-01 00:00:00,2,211.8,34.489999999999995,26265,nova iguacu,RJ,26265.0,-22.76240169452735,-43.49189992116156
045e9ebd4d41affc66333d58c3d107c1,359657fc25081d620ff7caa59068e261,delivered,2017-03-01 19:28:08,2017-03-01 19:42:17,2017-03-07 14:33:43,2017-03-13 13:05:17,2017-03-27 00:00:00,1,176.96,33.52,21021,rio de janeiro,RJ,21021.0,-22.84207289300327,-43.265065434319375
d2f270487125ddc41fd134c4003ad1d7,cc803a2c412833101651d3f90ca7de24,delivered,2018-05-31 22:57:07,2018-06-02 19:50:18,2018-06-04 08:12:00,2018-06-05 20:42:09,2018-06-28 00:00:00,2,4400.0,45.5,24020,niteroi,RJ,24020.0,-22.893701145563103,-43.12041784927668
53fa1584e9fc3d9b50f19da601874fd5,c348bc75888d19850f16cc205013a3af,delivered,2017-09-13 08:03:54,2017-09-13 08:24:41,2017-09-14 08:41:59,2017-09-16 13:57:36,2017-09-27 00:00:00,1,99.99,8.11,26570,mesquita,RJ,26570.0,-22.77814678640116,-43.4171342747468
a0d5633fe92946ea39b59d2fd89d249c,2936a5186c34f7fa84440ad1a34d385a,delivered,2017-12-28 15:32:45,2017-12-28 15:47:35,2018-01-05 22:59:18,2018-01-16 22:13:29,2018-01-30 00:00:00,1,207.0,18.7,20040,rio de janeiro,RJ,20040.0,-22.905686000249094,-43.177156307060464
3155d8e868068ec1a05318b9289b81e2,417d2b7edb0314e7f895d7ba3cab60cc,delivered,2017-10-20 11:53:25,2017-10-20 12:15:19,2017-10-21 14:38:05,2017-10-30 20:22:59,2017-11-09 00:00:00,1,79.99,15.31,22250,rio de janeiro,RJ,22250.0,-22.942211644081578,-43.17758693818259
231e08dd8d9fc8f16332da72a3375893,79d9a9799118ba3d40c7ffb9969e5d1d,delivered,2018-06-27 21:04:14,2018-06-27 21:31:45,2018-07-02 10:33:00,2018-08-01 20:41:57,2018-08-03 00:00:00,1,75.0,27.51,22743,rio de janeiro,RJ,22743.0,-22.930174278267923,-43.34644038809006
5707d7b7dbb169114a7150ed635fd58a,6abd5e60b6594841f12fe05325396959,delivered,2018-05-14 19:08:11,2018-05-14 19:29:40,2018-05-17 12:45:00,2018-05-29 16:46:35,2018-07-12 00:00:00,2,179.98,68.98,21230,rio de janeiro,RJ,21230.0,-22.826662975624334,-43.3225314634884
068b0c2c80a022b71db91e7f44f5917a,18c93cf94b9ce20197cd914715d8258a,delivered,2017-03-03 19:15:35,2017-03-04 19:23:11,2017-03-14 16:45:40,2017-03-20 07:03:30,2017-03-24 00:00:00,1,159.99,67.82,22451,rio de janeiro,RJ,22451.0,-22.97841522971715,-43.23772919271784
ee29bed70e80a64a4f9536787477d196,b44ce4765f35926ee5c241c264ad05ab,delivered,2017-07-05 17:46:06,2017-07-06 06:45:20,2017-07-06 12:44:57,2017-07-14 17:57:42,2017-07-27 00:00:00,2,58.0,28.2,22793,rio de janeiro,RJ,22793.0,-23.00061899109568,-43.40471828456725
051b95df471b0bc57ac737b9d3057954,3c75d55fc69882d5c9e3a2b87c5fc54e,delivered,2018-05-14 21:19:49,2018-05-14 21:35:20,2018-05-15 10:42:00,2018-05-21 20:26:56,2018-05-29 00:00:00,1,55.0,15.27,26255,nova iguacu,RJ,26255.0,-22.760838936119498,-43.45665101381061
f198fac7313547d738e4cce9fa0344ef,ac19b2774646d3b0b421c2bc58163874,delivered,2018-07-08 22:38:51,2018-07-08 22:50:21,2018-07-26 15:10:00,2018-07-30 14:43:08,2018-08-16 00:00:00,1,179.99,58.39,24936,marica,RJ,24936.0,-22.954278207609658,-42.96711894755224
d36a4e2b3b3896998031588f13c260d5,c64335028a4cef73ba5cda1786f497da,delivered,2017-06-23 18:26:25,2017-06-23 18:35:22,2017-06-26 11:22:57,2017-07-04 14:47:53,2017-07-17 00:00:00,4,70.0,56.4,22793,rio de janeiro,RJ,22793.0,-23.00061899109568,-43.40471828456725
74ebbb8c3eef6b29921c0022d89812f1,c05b6c7a545cce943ad58c96add11b1a,delivered,2017-04-26 21:24:28,2017-04-26 21:35:10,2017-05-05 19:56:43,2017-05-17 15:41:23,2017-06-02 00:00:00,1,24.9,14.11,21070,rio de janeiro,RJ,21070.0,-22.843914411682647,-43.283779066776354
7ba6a7d916b00e92079fab8874ab7cc0,967804e9c14eafdfbbc408e15636e4a0,delivered,2017-11-22 14:08:41,2017-11-22 15:07:29,2017-11-23 20:14:42,2017-11-30 22:39:05,2017-12-12 00:00:00,1,165.9,29.68,22440,rio de janeiro,RJ,22440.0,-22.984439128577424,-43.22151271315892
adeb87b732e8e3684863866c067aa9de,ad17aa4275b1b22d7add92a895a5d640,delivered,2018-08-21 10:50:17,2018-08-21 11:10:15,2018-08-22 14:19:00,2018-08-28 15:36:39,2018-08-31 00:00:00,1,90.0,22.91,20770,rio de janeiro,RJ,20770.0,-22.89263110411781,-43.28601357326318
d002eb4aca4f571c8be423868a738f93,600e4e92337a1567445b80030189ac49,delivered,2017-07-02 17:54:47,2017-07-02 18:05:23,2017-07-04 13:37:50,2017-07-19 16:15:22,2017-07-25 00:00:00,1,84.5,16.35,24901,marica,RJ,24901.0,-22.923608277456783,-42.81985709837894
5c046e4039e459e61961dce13fdf1d7b,ac90434fffc6303325c5f0e3f7077131,delivered,2017-10-19 12:24:50,2017-10-19 12:35:17,2017-10-20 18:39:06,2017-10-31 18:48:51,2017-11-08 00:00:00,1,118.9,15.58,20071,rio de janeiro,RJ,20071.0,-22.902076954244112,-43.18149783382578
6a6a5e595e782a6d0de7abee5fab0b89,8f0b26345ceb1dd629eaecad15b37e45,delivered,2018-08-24 10:11:57,2018-08-24 10:36:08,2018-08-24 12:26:00,2018-08-29 16:51:28,2018-09-18 00:00:00,1,138.9,19.07,21041,rio de janeiro,RJ,21041.0,-22.87144109880102,-43.258727578503766
fd2a39a376a840fa97ed572777c2b0e3,cc764da4abdc404ac9519756af7149fd,delivered,2017-06-30 13:40:46,2017-06-30 13:50:23,2017-06-30 14:05:06,2017-07-10 18:32:19,2017-07-24 00:00:00,1,178.5,15.0,22221,rio de janeiro,RJ,22221.0,-22.928999413639033,-43.18145032839962
92108d9a563df7232a318d0736680ea5,6230e73c5f002546937e160fd6dcf9b3,delivered,2017-12-27 17:02:25,2017-12-27 17:11:21,2017-12-28 21:57:41,2018-01-05 22:58:54,2018-01-24 00:00:00,1,194.8,15.11,25233,duque de caxias,RJ,25233.0,-22.70350739511343,-43.29957916081139
4850125b26ca8977d47c83f60df48401,172de855fb198a4dfe967b5ce2b21e34,delivered,2018-05-04 20:02:03,2018-05-04 20:15:21,2018-05-09 15:48:00,2018-05-14 09:29:04,2018-06-01 00:00:00,2,199.8,0.0,26323,queimados,RJ,26323.0,-22.721880392950524,-43.56120106689918
7a166e4dcb1e2f424f8f7f0c76156759,193975bd76673bbfc641b872f90df6ce,delivered,2017-12-16 18:40:05,2017-12-16 18:54:13,2017-12-21 20:27:42,2017-12-27 16:22:32,2018-01-11 00:00:00,1,159.9,13.07,20250,rio de janeiro,RJ,20250.0,-22.919337655136697,-43.21247470976231
a5100983e1d05155dba01e669148c2f0,49d829532bcad51bd0551240515285d2,delivered,2017-08-25 21:49:15,2017-08-25 22:07:56,2017-08-28 22:05:21,2017-08-29 22:06:44,2017-09-08 00:00:00,1,42.9,7.94,24110,niteroi,RJ,24110.0,-22.867915276400392,-43.09960548772942
2dd788ca81b01065600706161793b829,f21979943f93df161348fe55047ce42b,delivered,2018-05-16 19:20:50,2018-05-16 19:37:18,2018-05-17 13:32:00,2018-05-21 18:41:49,2018-06-18 00:00:00,1,105.0,16.7,22783,rio de janeiro,RJ,22783.0,-22.984082408782115,-43.44889019919411
725c0e3b1689714b8acfa0b09022e600,79984707b6d7059f01e633f935b6f352,delivered,2017-08-12 01:33:50,2017-08-12 15:50:07,2017-08-15 10:04:14,2017-08-28 19:07:54,2017-09-14 00:00:00,1,45.8,16.11,26178,belford roxo,RJ,26178.0,-22.71708005610544,-43.37621943740937
4556e8c7a1fb280f57f939007f33c799,b944c2dcd9aa58a6defedda9e0d72ea0,delivered,2017-12-10 09:18:07,2017-12-10 09:30:25,2017-12-13 20:22:56,2017-12-19 20:34:29,2017-12-28 00:00:00,1,249.99,22.85,22775,rio de janeiro,RJ,22775.0,-22.969148201152674,-43.383065237968154
bb49b2fac8a575f20a56392e3e3db294,64a11246814d265d2b9fbe7011f72a77,delivered,2017-09-12 10:44:39,2017-09-12 11:04:42,2017-09-13 19:13:43,2017-09-25 21:42:41,2017-09-28 00:00:00,1,29.0,15.1,22631,rio de janeiro,RJ,22631.0,-23.00365666838398,-43.34075885321385
cd383d7a5f926abfe7b2ee1b80078b45,37fccd2d756c8564ce539cef92358880,delivered,2017-02-09 22:05:38,2017-02-09 22:23:00,2017-02-20 09:32:08,2017-02-23 09:22:41,2017-03-10 00:00:00,1,699.99,80.69,22230,rio de janeiro,RJ,22230.0,-22.937297973252818,-43.176889612976375
83d4cdc8d1407f164545f19c29fda95f,33d55044ada18b94de8ae67b5d39b43c,delivered,2018-01-22 10:36:54,2018-01-23 03:37:26,2018-01-23 17:09:46,2018-02-03 13:56:54,2018-02-20 00:00:00,1,135.0,18.2,22041,rio de janeiro,RJ,22041.0,-22.967673604620366,-43.19002828343284
7fd4a54fa1cd70568f88704d03ce000e,6d46ccea7662ef27c31a9d2ba97d18b1,delivered,2018-04-15 20:06:25,2018-04-15 20:30:28,2018-04-16 19:51:41,2018-05-05 17:03:59,2018-05-29 00:00:00,1,599.0,30.63,20735,rio de janeiro,RJ,20735.0,-22.900247004009792,-43.28620954651436
94ed99124b4c0ee155fd9bb057a14c2e,63f4af09fb9173f543e2c340dd9aef85,delivered,2018-03-06 10:16:21,2018-03-06 10:29:57,2018-03-06 20:36:13,2018-04-11 21:32:03,2018-04-06 00:00:00,1,42.0,18.23,22790,rio de janeiro,RJ,22790.0,-23.01298650422646,-43.46551954103294
d8d344285c3eb8fe24478102c93f6e94,0b367775717574e7412c7b73c8bde1e9,delivered,2017-11-11 16:59:22,2017-11-11 17:15:26,2017-11-16 20:11:49,2017-11-23 20:18:00,2017-12-04 00:00:00,1,43.2,14.1,24230,niteroi,RJ,24230.0,-22.878636914963273,-43.08609614601055
71c1725420f3c980356bbdeea6abec9a,fdf90ea1ab409555dc79650e3e36fa01,delivered,2018-01-28 09:16:23,2018-01-28 09:30:27,2018-01-30 20:51:39,2018-02-16 17:38:38,2018-02-20 00:00:00,1,47.49,16.11,22080,rio de janeiro,RJ,22080.0,-22.98466377656021,-43.192528449128396
4f3f48cbedce0c316c688af6fc7e9c56,e50355d012ea4541a82a891e41429b8d,delivered,2018-01-26 12:00:35,2018-01-30 05:31:54,2018-02-19 17:18:48,2018-03-17 18:45:30,2018-03-08 00:00:00,3,239.96999999999997,68.64,22780,rio de janeiro,RJ,22780.0,-22.962843790439337,-43.40116578306731
3dc05c1c3ad454112c2ba597457029ed,efc09af87a17c5e3af68c5c2af9768ea,delivered,2018-06-17 21:50:12,2018-06-17 22:19:00,2018-06-18 14:25:00,2018-06-23 00:53:46,2018-07-16 00:00:00,1,149.99,64.42,26510,nilopolis,RJ,26510.0,-22.816628254842055,-43.416324968037635
972d6687f988a5383e3593ec28911400,764c697264e9c98080259f8640b5c49e,delivered,2017-11-24 23:56:33,2017-11-25 02:38:28,2017-12-06 17:07:21,2018-01-09 16:48:54,2017-12-15 00:00:00,1,116.9,16.58,20560,rio de janeiro,RJ,20560.0,-22.918636000417838,-43.25724486396328
aef74ec8efdbc859026336c7110b4886,56e9a904b64114022e48cb90a7abe5ef,delivered,2017-12-26 21:16:24,2017-12-28 02:33:32,2017-12-28 22:17:47,2018-01-18 00:25:52,2018-01-24 00:00:00,1,135.0,18.2,22753,rio de janeiro,RJ,22753.0,-22.96619236089961,-43.330734513875434
00335f75ea6a4455b524a8dd177067f5,32b84239e3f3904ac162d832454770c7,delivered,2018-04-25 21:47:26,2018-04-25 22:10:29,2018-04-27 14:49:00,2018-05-03 22:16:51,2018-05-28 00:00:00,1,168.8,8.21,23093,rio de janeiro,RJ,23093.0,-22.87751529574331,-43.53029348075376
414fe5cf5ccc8afed3c265aede6cc37d,cd35dd0b8e59b051825c99ff42983181,delivered,2018-01-10 19:34:02,2018-01-10 19:50:26,2018-01-11 19:10:06,2018-03-08 19:18:35,2018-02-14 00:00:00,1,48.99,17.0,25585,sao joao de meriti,RJ,25585.0,-22.79367354642019,-43.33816809639405
228ad7bb45b5912a1c70a68be5d4b951,e21036e20cc865239db3bfda5face5dc,delivered,2017-05-21 19:39:28,2017-05-21 19:45:19,2017-05-22 11:57:32,2017-05-25 15:57:53,2017-06-20 00:00:00,1,50.0,17.63,20241,rio de janeiro,RJ,20241.0,-22.922006425170558,-43.18565741850953
540544251975ba4515aebe0ac8525067,09aa1b31dfac63e1e90d5ddf79560f86,delivered,2017-06-19 11:02:33,2017-06-19 11:10:18,2017-06-21 18:43:49,2017-06-30 14:27:57,2017-07-11 00:00:00,2,44.0,30.2,24360,niteroi,RJ,24360.0,-22.830988719475524,-43.03086077591251
93b94a19e5546ce4eac9c4eac62f5465,d7dd2b2a9644847e092a739891e4697e,delivered,2017-07-10 20:07:27,2017-07-11 06:43:43,2017-07-11 17:34:39,2017-08-10 20:17:55,2017-07-21 00:00:00,1,149.99,9.42,25510,sao joao de meriti,RJ,25510.0,-22.790646777654263,-43.375643445446975
39c5fa1323927c658f09038a61cca654,8566134257ddcec00b712f2bc23de7a4,delivered,2017-05-02 12:03:00,2017-05-04 02:55:32,2017-05-11 09:04:35,2017-05-15 10:36:25,2017-05-29 00:00:00,1,59.0,32.71,22790,rio de janeiro,RJ,22790.0,-23.01298650422646,-43.46551954103294
7c2d06820f2b145be3fb53b858618eb7,a974a3f25d0ae78b4e8a72714222c70b,delivered,2017-10-04 18:12:37,2017-10-04 18:28:19,2017-10-09 19:53:37,2017-10-16 20:41:56,2017-11-07 00:00:00,1,199.0,19.63,22071,rio de janeiro,RJ,22071.0,-22.980184787318848,-43.19459066773997
4b084373ddadca63d02071a40596da80,79f38356c8c86dc2ef82f5609cfc0135,delivered,2017-12-01 15:49:57,2017-12-01 16:00:33,2017-12-06 23:17:03,2017-12-14 22:10:15,2017-12-27 00:00:00,4,162.0,79.36,20230,rio de janeiro,RJ,20230.0,-22.91285701073433,-43.18834911843799
c801ee070159af89f5ce2b8c03e9e032,2b9a2797c43df2c10dc963becef73f21,delivered,2018-02-22 16:06:29,2018-02-22 16:29:35,2018-02-26 21:47:06,2018-03-21 15:22:01,2018-03-15 00:00:00,1,299.0,16.84,21870,rio de janeiro,RJ,21870.0,-22.871019283986563,-43.45851442872575
984b006a1482a4e7916421a663b1e800,02d9a65b86f28f9bb487c30a493ad289,delivered,2017-01-30 23:40:40,2017-01-31 01:35:13,2017-02-03 12:20:09,2017-02-09 13:14:19,2017-03-17 00:00:00,1,103.99,22.0,20541,rio de janeiro,RJ,20541.0,-22.92275898098941,-43.246104027508025
05ad157e8f606d82b474fd05703b7610,6346f4f79b657f6256dcdf1e63a46992,delivered,2018-05-08 19:48:36,2018-05-09 19:52:30,2018-05-11 13:05:00,2018-05-20 11:52:38,2018-05-24 00:00:00,1,220.0,18.09,24722,sao goncalo,RJ,24722.0,-22.796501747075485,-42.976229884705035
d8e60d045809e16f66fdc3f775d0e870,ad6000ae0601cd20b0dab65dae6812f5,delivered,2018-01-24 22:14:15,2018-01-24 22:36:51,2018-01-26 22:22:21,2018-02-06 20:17:37,2018-02-16 00:00:00,1,160.0,17.37,22460,rio de janeiro,RJ,22460.0,-22.964834958641692,-43.22490223070295
9814faa42d794c0595af95705ab9c7a4,a304e4e04c9d21275b98859228fcf445,delivered,2017-12-14 12:18:48,2017-12-15 02:16:44,2017-12-18 19:58:38,2018-01-22 19:36:35,2018-01-09 00:00:00,1,25.9,14.1,20550,rio de janeiro,RJ,20550.0,-22.916792143186886,-43.2315503991291
ecf00baec9a9c525884afca18d5d3cad,345c8f1282bb1de3aab9a51095bcfd0e,delivered,2017-08-30 06:49:06,2017-08-30 07:04:03,2017-08-30 15:06:53,2017-09-05 20:34:58,2017-09-21 00:00:00,1,159.9,15.87,23055,rio de janeiro,RJ,23055.0,-22.909949489657397,-43.5764230099429
40c4ddc2d5c871c28df2d3f804f02340,97a0936bd145e77b88c0a49c7d38add5,delivered,2017-07-24 09:04:36,2017-07-24 09:22:57,2017-07-27 14:28:49,2017-08-09 21:46:18,2017-08-15 00:00:00,1,72.0,65.31,22793,rio de janeiro,RJ,22793.0,-23.00061899109568,-43.40471828456725
aa29fcf45dcd013f2668ede0eaf806ac,f55e41abb0f73a6211c59ff1af4cc189,delivered,2018-07-07 12:56:12,2018-07-07 16:05:50,2018-07-12 12:47:00,2018-07-16 15:07:03,2018-07-30 00:00:00,1,795.0,63.65,24210,niteroi,RJ,24210.0,-22.9006237676799,-43.127072924198885
04767604594dae9050fbaf22bca08e6e,20b482fe0f494bf34e0aeda7e9c33fce,delivered,2017-05-21 21:55:51,2017-05-23 03:22:51,2017-05-23 13:55:40,2017-05-24 13:59:52,2017-06-02 00:00:00,1,159.9,9.86,22440,rio de janeiro,RJ,22440.0,-22.984439128577424,-43.22151271315892
26c8454aafb0fe89ed0c10eb509ad574,f40eebbe472debbdf4cfc36b99897a37,delivered,2018-05-19 16:26:50,2018-05-19 16:59:37,2018-05-22 06:15:00,2018-05-28 20:19:34,2018-06-01 00:00:00,1,51.9,8.47,26290,nova iguacu,RJ,26290.0,-22.7692389862532,-43.52530849381608
8777f25a50cd8f37e46fc4c8a222bad6,ae1ef7a597902974fd63374c0293dba6,delivered,2017-11-01 09:40:48,2017-11-01 12:45:48,2017-11-03 22:25:51,2017-11-10 20:16:27,2017-11-22 00:00:00,1,246.62,20.27,21040,rio de janeiro,RJ,21040.0,-22.858267172627272,-43.25269222978843
57e4399c47c85b49ab7fef194b4e14b7,7a79946ef2b486ef080e4051eb0b62fd,delivered,2018-02-21 22:43:55,2018-02-21 22:55:24,2018-02-26 14:07:05,2018-03-21 13:03:15,2018-03-14 00:00:00,1,72.9,15.26,20520,rio de janeiro,RJ,20520.0,-22.926258825257275,-43.231846424609145
7b74647ef95b9578401bd8a4f723b301,43ae0f58c3e63919119fa948c2efee95,delivered,2017-12-01 01:42:46,2017-12-02 02:37:19,2017-12-04 19:48:32,2018-01-05 19:27:54,2017-12-29 00:00:00,1,112.0,33.17,25070,duque de caxias,RJ,25070.0,-22.78016279197431,-43.30430364671711
fc3ff005fe8350241fc153d6828070c4,6a8230bceebe5870e91adfd929a31a45,delivered,2018-06-23 11:11:56,2018-06-23 11:40:48,2018-06-25 12:02:00,2018-06-29 14:12:13,2018-07-30 00:00:00,1,103.9,17.66,25922,mage,RJ,25922.0,-22.66003863059351,-43.1347885471764
b53273dc08d42154a427ce58148a7664,ab4c9e7ca64df4b924904624092ddeb7,delivered,2017-11-17 06:22:23,2017-11-18 02:15:29,2017-11-20 16:36:39,2017-12-06 16:52:08,2017-12-11 00:00:00,1,89.99,45.09,23520,rio de janeiro,RJ,23520.0,-22.936255491866653,-43.661399065747545
e91d77b27ccd3bac6b23a34a44ae3db1,3b24e072e212ab877ec93ab12054d5de,delivered,2017-09-03 11:38:54,2017-09-04 11:45:17,2017-09-05 21:52:07,2017-09-12 18:39:58,2017-09-22 00:00:00,1,109.99,17.02,26080,nova iguacu,RJ,26080.0,-22.72546659818089,-43.5110829974867
78c0b73c9ead9f3ec1b6fe898caac608,192c13edf7e555751c8746553b2eacec,delivered,2017-09-22 01:42:48,2017-09-22 01:55:10,2017-09-28 17:03:00,2017-10-05 21:42:37,2017-10-27 00:00:00,1,109.9,20.26,24931,marica,RJ,24931.0,-22.93464894999394,-42.88228044187334
46c3d7a39e516332b81a4841a2fae891,01fa535b377b96fe00287149f6f01441,delivered,2018-06-08 21:35:30,2018-06-08 21:53:22,2018-06-12 12:45:00,2018-06-20 19:32:27,2018-07-04 00:00:00,1,99.0,18.57,28680,cachoeiras de macacu,RJ,28680.0,-22.470849051492323,-42.657121037845286
31c97b9baf5fa7ec99a32d2e0f000937,13eb55f95d60ba5f35dc8dee498b3c7d,delivered,2018-03-28 15:12:18,2018-03-28 15:27:54,2018-03-29 17:22:17,2018-05-11 18:57:34,2018-05-04 00:00:00,1,179.0,62.89,20756,rio de janeiro,RJ,20756.0,-22.889303208418365,-43.304540372254614
da94973fbafcabffb6188856684f342c,f741f29bd8d93889055d286e667ea900,delivered,2017-07-21 16:17:27,2017-07-22 02:23:55,2017-07-25 22:11:34,2017-08-01 18:45:54,2017-08-17 00:00:00,1,56.99,14.15,24220,niteroi,RJ,24220.0,-22.90324481661885,-43.107023598220486
70ee631a6eb795832e5318331fdf56d3,44a03629944ecb00a4bd905084845f56,delivered,2018-07-31 14:20:47,2018-07-31 15:31:39,2018-08-17 15:08:00,2018-08-22 18:46:31,2018-08-31 00:00:00,4,599.76,162.64,22231,rio de janeiro,RJ,22231.0,-22.936153909752676,-43.18183226783302
f7521cadeda40e1f36018dcf7d082101,1f31730a98a4a284d44af847aaaa1e45,delivered,2017-11-24 14:13:26,2017-11-24 16:16:34,2017-11-24 23:35:04,2017-11-30 18:04:16,2017-12-14 00:00:00,2,145.98,40.32,20240,rio de janeiro,RJ,20240.0,-22.917770340408847,-43.18905754157791
